"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","ERUPTION YEAR","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","sum_fe","Sum Oxides","CITATION_ID","References"
"latit","2016","[20288] LEBEDEV V. A. (2016)","samp. 08-126",NA,"ANATOLIA-IRAN BELT / TURKEY / EASTERN ANATOLIAN VOLCANIC BELT / TENDUREK",NA,39.2,44,39.2,44,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",56.5,1.39,16.75,4.14,0.78,4.52,6.23,0.26,1.4,6.811486,97.381486,"20288","[20288] LEBEDEV V. A., CHUGAEV A. V., �NAL E., SHARKOV E. V., KESKIN M.:   LATE PLEISTOCENE TEND�REK VOLCANO (EASTERN ANATOLIA, TURKEY). II. GEOCHEMISTRY AND PETROGENESIS OF THE ROCKS |  PETROLOGY 24    [2016]  234-270  | doi: 10.1134/S0869591116030048"
"latit","2016","[20410] SCHNEIDER K. P.(2016)  [GeoReM [9973] ]","samp. SG 32",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / SIEBENGEBIRGE","STENZELBERG",50.6923,7.2266,50.6923,7.2266,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",54.9,2.01,16.7,5.48,2.28,3.77,3.93,0.43,0.84,6.937458,96.437458,"20410","[20410] SCHNEIDER K. P., KIRCHENBAUR M., FONSECA R. O. C., KASPER H. U., M�NKER C., FROITZHEIM N.:   ROLE OF CRUSTAL ASSIMILATION AND BASEMENT COMPOSITIONS IN THE PETROGENESIS OF DIFFERENTIATED INTRAPLATE VOLCANIC ROCKS: A CASE STUDY FROM THE SIEBENGEBIRGE VOLCANIC FIELD, GERMANY |  CONTRIB. MINERAL. PETROL. 171 (58)   [2016]   | GeoReM-id: 9973 | doi: 10.1007/s00410-016-1271-7"
"latit","2016","[20410] SCHNEIDER K. P.(2016)  [GeoReM [9973] ]","samp. SG 33",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / SIEBENGEBIRGE","STENZELBERG",50.6923,7.2266,50.6923,7.2266,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",55.7,1.99,17,5.19,2.05,3.88,4.05,0.44,0.85,6.676516,96.976516,"20410","[20410] SCHNEIDER K. P., KIRCHENBAUR M., FONSECA R. O. C., KASPER H. U., M�NKER C., FROITZHEIM N.:   ROLE OF CRUSTAL ASSIMILATION AND BASEMENT COMPOSITIONS IN THE PETROGENESIS OF DIFFERENTIATED INTRAPLATE VOLCANIC ROCKS: A CASE STUDY FROM THE SIEBENGEBIRGE VOLCANIC FIELD, GERMANY |  CONTRIB. MINERAL. PETROL. 171 (58)   [2016]   | GeoReM-id: 9973 | doi: 10.1007/s00410-016-1271-7"
"latit","2016","[20410] SCHNEIDER K. P.(2016)  [GeoReM [9973] ]","samp. SG 35",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / SIEBENGEBIRGE","L�WENBURG",50.6651,7.2519,50.6651,7.2519,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",55.7,1.21,18.1,4.31,1.8,4.63,5.3,0.31,1.9,4.507998,95.867998,"20410","[20410] SCHNEIDER K. P., KIRCHENBAUR M., FONSECA R. O. C., KASPER H. U., M�NKER C., FROITZHEIM N.:   ROLE OF CRUSTAL ASSIMILATION AND BASEMENT COMPOSITIONS IN THE PETROGENESIS OF DIFFERENTIATED INTRAPLATE VOLCANIC ROCKS: A CASE STUDY FROM THE SIEBENGEBIRGE VOLCANIC FIELD, GERMANY |  CONTRIB. MINERAL. PETROL. 171 (58)   [2016]   | GeoReM-id: 9973 | doi: 10.1007/s00410-016-1271-7"
"latit","2016","[20410] SCHNEIDER K. P.(2016)  [GeoReM [9973] ]","samp. SG 37",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / SIEBENGEBIRGE","HIMMERICH",50.65,7.28,50.65,7.28,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",54.8,1.82,18.1,5.46,2.05,4.39,4.41,0.4,0.66,6.262608,97.692608,"20410","[20410] SCHNEIDER K. P., KIRCHENBAUR M., FONSECA R. O. C., KASPER H. U., M�NKER C., FROITZHEIM N.:   ROLE OF CRUSTAL ASSIMILATION AND BASEMENT COMPOSITIONS IN THE PETROGENESIS OF DIFFERENTIATED INTRAPLATE VOLCANIC ROCKS: A CASE STUDY FROM THE SIEBENGEBIRGE VOLCANIC FIELD, GERMANY |  CONTRIB. MINERAL. PETROL. 171 (58)   [2016]   | GeoReM-id: 9973 | doi: 10.1007/s00410-016-1271-7"
"latit","2016","[20410] SCHNEIDER K. P.(2016)  [GeoReM [9973] ]","samp. SG 40",NA,"EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / GERMANY / SIEBENGEBIRGE","ROSENAU",50.69,7.23,50.69,7.23,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",56,1.72,16.7,6.34,1.9,4.05,4.76,0.41,2.62,5.110864,96.990864,"20410","[20410] SCHNEIDER K. P., KIRCHENBAUR M., FONSECA R. O. C., KASPER H. U., M�NKER C., FROITZHEIM N.:   ROLE OF CRUSTAL ASSIMILATION AND BASEMENT COMPOSITIONS IN THE PETROGENESIS OF DIFFERENTIATED INTRAPLATE VOLCANIC ROCKS: A CASE STUDY FROM THE SIEBENGEBIRGE VOLCANIC FIELD, GERMANY |  CONTRIB. MINERAL. PETROL. 171 (58)   [2016]   | GeoReM-id: 9973 | doi: 10.1007/s00410-016-1271-7"
"latit","2016","[20416] RAMOS F. C. (2016)","samp. 95",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / KOREAN PENINSULA - CENOZOIC/QUATERNARY / KOREAN PENINSULA / CHANGBAISHAN (BAEKDUSAN/PAEKTSUAN) VOLCANIC FIELD","ABOUT 22 KM EAST OF THE CALDERA",42,128,42,128,"SUBAERIAL","VOLCANIC ROCK","LATITE","HOLOCENE",NA,"WHOLE ROCK",60.28,1.24,16.66,3.1,1.88,4.58,5.22,0.29,NA,6.11,99.36,"20416","[20416] RAMOS F. C., HEIZLER M. T., BUETTNER J. E., GILL J. B., WEI HAIQUAN, DIMOND C. A., SCOTT S. R.:   U-SERIES AND 40AR/39AR AGES OF HOLOCENE VOLCANIC ROCKS AT CHANGBAISHAN VOLCANO, CHINA |  GEOLOGY 44    [2016]  511-514  | doi: 10.1130/G37837.1"
"latit","2017","[21237] ERSOY E. Y. (2017)","samp. B-02",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT / BALIKLICESME VOLCANIC ASSOCIATION","BIGA PENINSULA",40,27,40,27,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",55.51,0.86,18.24,7.6,2.25,2.33,3.51,0.23,2.1,6.370584,96.900584,"21237","[21237] ERSOY E. Y., PALMER M. R., GENC S. C., PRELEVIC D., AKAL C., UYSAL I. T.:   CHEMO-PROBE INTO THE MANTLE ORIGIN OF THE NW ANATOLIA EOCENE TO MIOCENE VOLCANIC ROCKS: IMPLICATIONS FOR THE ROLE OF, CRUSTAL ACCRETION, SUBDUCTION, SLAB ROLL-BACK AND SLAB BREAK-OFF PROCESSES IN GENESIS OF POST-COLLISIONAL MAGMATISM |  LITHOS 288-289    [2017]  55-71  | doi: 10.1016/j.lithos.2017.07.006"
"latit","2017","[21237] ERSOY E. Y. (2017)","samp. B-31",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT / BALIKLICESME VOLCANIC ASSOCIATION","BIGA PENINSULA",40,27,40,27,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",57.84,0.8,18.15,6.3,2.41,2.3,4.27,0.17,1.9,4.975894,97.215894,"21237","[21237] ERSOY E. Y., PALMER M. R., GENC S. C., PRELEVIC D., AKAL C., UYSAL I. T.:   CHEMO-PROBE INTO THE MANTLE ORIGIN OF THE NW ANATOLIA EOCENE TO MIOCENE VOLCANIC ROCKS: IMPLICATIONS FOR THE ROLE OF, CRUSTAL ACCRETION, SUBDUCTION, SLAB ROLL-BACK AND SLAB BREAK-OFF PROCESSES IN GENESIS OF POST-COLLISIONAL MAGMATISM |  LITHOS 288-289    [2017]  55-71  | doi: 10.1016/j.lithos.2017.07.006"
"latit","2017","[21237] ERSOY E. Y. (2017)","samp. C-38",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT / KIRAZLI VOLCANIC ASSOCIATION","BIGA PENINSULA",40,27,40,27,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",59.93,0.78,17.6,5.36,1.53,3.71,3.31,0.21,1.9,4.840924,97.270924,"21237","[21237] ERSOY E. Y., PALMER M. R., GENC S. C., PRELEVIC D., AKAL C., UYSAL I. T.:   CHEMO-PROBE INTO THE MANTLE ORIGIN OF THE NW ANATOLIA EOCENE TO MIOCENE VOLCANIC ROCKS: IMPLICATIONS FOR THE ROLE OF, CRUSTAL ACCRETION, SUBDUCTION, SLAB ROLL-BACK AND SLAB BREAK-OFF PROCESSES IN GENESIS OF POST-COLLISIONAL MAGMATISM |  LITHOS 288-289    [2017]  55-71  | doi: 10.1016/j.lithos.2017.07.006"
"latit","2017","[21237] ERSOY E. Y. (2017)","samp. C-39",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT / KIRAZLI VOLCANIC ASSOCIATION","BIGA PENINSULA",40,27,40,27,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",57.58,0.73,16.99,6.02,2.03,3.08,3.27,0.2,2.8,6.11864,96.01864,"21237","[21237] ERSOY E. Y., PALMER M. R., GENC S. C., PRELEVIC D., AKAL C., UYSAL I. T.:   CHEMO-PROBE INTO THE MANTLE ORIGIN OF THE NW ANATOLIA EOCENE TO MIOCENE VOLCANIC ROCKS: IMPLICATIONS FOR THE ROLE OF, CRUSTAL ACCRETION, SUBDUCTION, SLAB ROLL-BACK AND SLAB BREAK-OFF PROCESSES IN GENESIS OF POST-COLLISIONAL MAGMATISM |  LITHOS 288-289    [2017]  55-71  | doi: 10.1016/j.lithos.2017.07.006"
"latit","2017","[21237] ERSOY E. Y. (2017)","samp. HG-1",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT / HALLACLARVOLCANIC ASSOCIATION","BIGA PENINSULA",40,27,40,27,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",59.9,0.7,15.85,5.38,2.69,3.16,3.41,0.21,2.3,5.344812,96.644812,"21237","[21237] ERSOY E. Y., PALMER M. R., GENC S. C., PRELEVIC D., AKAL C., UYSAL I. T.:   CHEMO-PROBE INTO THE MANTLE ORIGIN OF THE NW ANATOLIA EOCENE TO MIOCENE VOLCANIC ROCKS: IMPLICATIONS FOR THE ROLE OF, CRUSTAL ACCRETION, SUBDUCTION, SLAB ROLL-BACK AND SLAB BREAK-OFF PROCESSES IN GENESIS OF POST-COLLISIONAL MAGMATISM |  LITHOS 288-289    [2017]  55-71  | doi: 10.1016/j.lithos.2017.07.006"
"latit","2017","[21237] ERSOY E. Y. (2017)","samp. HG-9",499834,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT / HALLACLARVOLCANIC ASSOCIATION","BIGA PENINSULA",40,27,40,27,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",58.87,0.86,17.21,5.37,1.86,3.19,3.41,0.25,1.4,6.361586,97.381586,"21237","[21237] ERSOY E. Y., PALMER M. R., GENC S. C., PRELEVIC D., AKAL C., UYSAL I. T.:   CHEMO-PROBE INTO THE MANTLE ORIGIN OF THE NW ANATOLIA EOCENE TO MIOCENE VOLCANIC ROCKS: IMPLICATIONS FOR THE ROLE OF, CRUSTAL ACCRETION, SUBDUCTION, SLAB ROLL-BACK AND SLAB BREAK-OFF PROCESSES IN GENESIS OF POST-COLLISIONAL MAGMATISM |  LITHOS 288-289    [2017]  55-71  | doi: 10.1016/j.lithos.2017.07.006"
"latit","2017","[21237] ERSOY E. Y. (2017)","samp. HG-11",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT / HALLACLARVOLCANIC ASSOCIATION","BIGA PENINSULA",40,27,40,27,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",57.87,0.82,17.18,6.23,1.98,3.23,3.46,0.25,2.4,5.551766,96.571766,"21237","[21237] ERSOY E. Y., PALMER M. R., GENC S. C., PRELEVIC D., AKAL C., UYSAL I. T.:   CHEMO-PROBE INTO THE MANTLE ORIGIN OF THE NW ANATOLIA EOCENE TO MIOCENE VOLCANIC ROCKS: IMPLICATIONS FOR THE ROLE OF, CRUSTAL ACCRETION, SUBDUCTION, SLAB ROLL-BACK AND SLAB BREAK-OFF PROCESSES IN GENESIS OF POST-COLLISIONAL MAGMATISM |  LITHOS 288-289    [2017]  55-71  | doi: 10.1016/j.lithos.2017.07.006"
"latit","2018","[21647] RODRIGUEZ G. (2018)","samp. 900698",NA,"ANDEAN ARC / NORTHERN ANDEAN VOLCANIC ZONE / COLOMBIA","UPPER MAGDALENA VALLEY, EASTERN PLUTON, TERUEL",2.74,-75.51,2.77,-75.54,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",62.94,0.707,15.33,4.644,2.43,3.354,3.267,0.206,1.48,6.616936,99.494936,"21647","[21647] RODRIGUEZ G., ARANGO M. I., ZAPATA G., BERMUDEZ J. G.:   PETROTECTONIC CHARACTERISTICS, GEOCHEMISTRY, AND U-PB GEOCHRONOLOGY OF JURASSIC PLUTONS IN THE UPPER MAGDALENA VALLEY-COLOMBIA: IMPLICATIONS ON THE EVOLUTION OF MAGMATIC ARCS IN THE NW ANDES |  J. S. AMER. EARTH SCI. 81    [2018]  10-30  | doi: 10.1016/j.jsames.2017.10.012"
"latit","2018","[21647] RODRIGUEZ G. (2018)","samp. 900712",NA,"ANDEAN ARC / NORTHERN ANDEAN VOLCANIC ZONE / COLOMBIA","UPPER MAGDALENA VALLEY, EASTERN PLUTON, TERUEL",2.74,-75.51,2.77,-75.54,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",65.96,0.478,15.89,3.707,1.5,3.341,3.836,0.163,0.91,4.862226,99.737226,"21647","[21647] RODRIGUEZ G., ARANGO M. I., ZAPATA G., BERMUDEZ J. G.:   PETROTECTONIC CHARACTERISTICS, GEOCHEMISTRY, AND U-PB GEOCHRONOLOGY OF JURASSIC PLUTONS IN THE UPPER MAGDALENA VALLEY-COLOMBIA: IMPLICATIONS ON THE EVOLUTION OF MAGMATIC ARCS IN THE NW ANDES |  J. S. AMER. EARTH SCI. 81    [2018]  10-30  | doi: 10.1016/j.jsames.2017.10.012"
"latit","2018","[21647] RODRIGUEZ G. (2018)","samp. 900713",NA,"ANDEAN ARC / NORTHERN ANDEAN VOLCANIC ZONE / COLOMBIA","UPPER MAGDALENA VALLEY, EASTERN PLUTON, TERUEL",2.74,-75.51,2.77,-75.54,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",66.35,0.494,15.47,2.733,1.44,3.575,4.379,0.179,1.41,4.526274,99.146274,"21647","[21647] RODRIGUEZ G., ARANGO M. I., ZAPATA G., BERMUDEZ J. G.:   PETROTECTONIC CHARACTERISTICS, GEOCHEMISTRY, AND U-PB GEOCHRONOLOGY OF JURASSIC PLUTONS IN THE UPPER MAGDALENA VALLEY-COLOMBIA: IMPLICATIONS ON THE EVOLUTION OF MAGMATIC ARCS IN THE NW ANDES |  J. S. AMER. EARTH SCI. 81    [2018]  10-30  | doi: 10.1016/j.jsames.2017.10.012"
"latit","2018","[21714] IMAMVERDIYEV N. (2018)","samp. 40",NA,"ANATOLIA-IRAN BELT / IRAN / LESSER CAUCASUS / AYICHINGILLI",NA,40,46,40,46,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ","CENOZOIC",NA,"WHOLE ROCK",61.09,0.59,15.7,4.85,1.85,3.54,4.19,0.41,0.81,4.412306,96.632306,"21714","[21714] IMAMVERDIYEV N., GASANGULIEVA M. YA., BABAEVA G. J., ABDULLAEVA SH. F., VELIEV A. A.:   PETROGENESIS OF THE LATE CENOZOIC COLLISION VOLCANISM IN THE CENTRAL PART OF THE LESSER CAUCASUS (AZERBAIJAN) |  RUSS. GEOL. GEOPHYS. 9    [2018]  41-54  | doi: 10.1016/j.rgg.2018.01.003"
"latit","2018","[21827] CORTI G. (2018)","samp. SE 62",NA,"EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT","BEDDESA, GOBA-BONGA LINEAMENT",7,40,7,40,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",55.19,1.935,15.89,5.25,2.67,2.87,4.57,0.59,1.03,7.936236,96.901236,"21827","[21827] CORTI G., SANI F., AGOSTINI S., PHILIPPON M., SOKOUTIS D., WILLINGSHOFER E.:   OFF-AXIS VOLCANO-TECTONIC ACTIVITY DURING CONTINENTAL RIFTING: INSIGHTS FROM THE TRANSVERSAL GOBA-BONGA LINEAMENT, MAIN ETHIOPIAN RIFT (EAST AFRICA) |  TECTONOPHYSICS 728-729    [2018]  75-91  | doi: 10.1016/j.tecto.2018.02.011"
"latit","2018","[22335] DI GIUSEPPE P.(2018)  [GeoReM [11162] ]","samp. CA 6",NA,"ANATOLIA-IRAN BELT / TURKEY / CENTRAL ANATOLIAN VOLCANIC BELT / ACIG�L","KIZILCIN",38.5,34.5,38.5,34.5,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",61.12,0.54,17.24,5.77,2.55,3.49,3.85,0.25,1.35,4.68938,99.49938,"22335","[22335] DI GIUSEPPE P., AGOSTINI S., MANETTI P., SAVASCIN M. Y., CONTICELLI S.:   SUB-LITHOSPHERIC ORIGIN OF NA-ALKALINE AND CALC-ALKALINE MAGMAS IN A POST-COLLISIONAL TECTONIC REGIME: SR-ND-PB ISOTOPES IN RECENT MONOGENETIC VOLCANISM OF CAPPADOCIA, CENTRAL TURKEY |  LITHOS 316-317    [2018]  304-322  | GeoReM-id: 11162 | doi: 10.1016/j.lithos.2018.07.018"
"latit","2019","[23194] MATTSSON H. B. (2019)","samp. SEF15-006B",NA,"BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - CARBONATITE COMPLEXES / SIILINJ�RVI CARBONATITE","S�RKIJ�RVI PIT",61,33,61,33,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",59.36,0.91,15.96,4.28,1.94,2.61,6.33,0.33,1.5,5.785714,97.505714,"23194","[23194] MATTSSON H. B., H�GDAHL K., CARLSSON M., MALEHMIR A.:   THE ROLE OF MAFIC DYKES IN THE PETROGENESIS OF THE ARCHEAN SIILINJ�RVI CARBONATITE COMPLEX, EAST-CENTRAL FINLAND |  LITHOS 342-343    [2019]  468-479  | doi: 10.1016/j.lithos.2019.06.011"
"latit","2019","[23194] MATTSSON H. B. (2019)","samp. SEF15-013A",NA,"BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - CARBONATITE COMPLEXES / SIILINJ�RVI CARBONATITE","S�RKIJ�RVI PIT",61,33,61,33,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",55.36,1.23,16.37,5.58,2.62,2.33,5.36,0.46,1.2,8.18818,97.49818,"23194","[23194] MATTSSON H. B., H�GDAHL K., CARLSSON M., MALEHMIR A.:   THE ROLE OF MAFIC DYKES IN THE PETROGENESIS OF THE ARCHEAN SIILINJ�RVI CARBONATITE COMPLEX, EAST-CENTRAL FINLAND |  LITHOS 342-343    [2019]  468-479  | doi: 10.1016/j.lithos.2019.06.011"
"latit","1976","[2357] SETHNA S. F. (1976)","samp. 41",NA,"DECCAN / SOUTHERN DECCAN","BETWEEN KANHERI AND TULSI LAKE, SALSETTE ISLAND",19,72.75,19.3,72.92,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ",NA,NA,"WHOLE ROCK",54.12,1.95,11.23,6.25,3.73,2.32,3.59,1.35,2.64,12.821786,97.361786,"2357","[2357] SETHNA S. F., BATTIWALA H. K.:   HYBRIDIZATION EFFECTS IN CONTEMPORANEOUS ERUPTION OF TRACHYTIC AND BASALTIC MAGMAS IN SALSETTE, BOMBAY |   [1976]  495-507"
"latit","1976","[2357] SETHNA S. F. (1976)","samp. 42",NA,"DECCAN / SOUTHERN DECCAN","TULSI LAKE, SALSETTE ISLAND",19,72.75,19.3,72.92,"SUBAERIAL","VOLCANIC ROCK","LATITE, QUARTZ",NA,NA,"WHOLE ROCK",52.94,3.3,10.2,6.59,2.31,1.87,4.07,0.83,2.78,14.367638,96.477638,"2357","[2357] SETHNA S. F., BATTIWALA H. K.:   HYBRIDIZATION EFFECTS IN CONTEMPORANEOUS ERUPTION OF TRACHYTIC AND BASALTIC MAGMAS IN SALSETTE, BOMBAY |   [1976]  495-507"
"latit","2020","[23956] KARAOGLU �. (2020)","samp. B-100",NA,"ANATOLIA-IRAN BELT / TURKEY / EASTERN ANATOLIAN VOLCANIC BELT","TURNADAG",39.3309,40.6699,39.3309,40.6699,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",55.95,0.691,18.93,5.95,1.87,4.28,4.38,0.58,1.86,4.90391,97.53491,"23956","[23956] KARAOGLU �., G�LMEZ F., G�CMENGIL G., LUSTRINO M., DI GIUSEPPE P., MANETTI P., SAVASCIN M. Y., AGOSTINI S.:   PETROLOGICAL EVOLUTION OF KARLIOVA-VARTO VOLCANISM (EASTERN TURKEY): MAGMA GENESIS IN A TRANSTENSIONAL TRIPLE-JUNCTION TECTONIC SETTING |  LITHOS 364-365 (105524)   [2020]   | doi: 10.1016/j.lithos.2020.105524"
"latit","2020","[23956] KARAOGLU �. (2020)","samp. EA 241",NA,"ANATOLIA-IRAN BELT / TURKEY / EASTERN ANATOLIAN VOLCANIC BELT","TURNADAG",39.3111,41.0517,39.3111,41.0517,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",59.36,1.094,16.8,5.34,2.49,2.57,4.25,0.42,0.93,6.019662,98.343662,"23956","[23956] KARAOGLU �., G�LMEZ F., G�CMENGIL G., LUSTRINO M., DI GIUSEPPE P., MANETTI P., SAVASCIN M. Y., AGOSTINI S.:   PETROLOGICAL EVOLUTION OF KARLIOVA-VARTO VOLCANISM (EASTERN TURKEY): MAGMA GENESIS IN A TRANSTENSIONAL TRIPLE-JUNCTION TECTONIC SETTING |  LITHOS 364-365 (105524)   [2020]   | doi: 10.1016/j.lithos.2020.105524"
"latit","2021","[25172] BRAUNGER S. (2021)","samp. TA-045",NA,"EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / TARASERO","SOUTHERN PART OF THE VOLCANIC COMPLEX",-3.293488,36.301786,-3.293488,36.301786,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",52.839,1.573,15.752,3.963,1.677,3.081,6.017,0.634,0.54,7.6518992,93.1878992,"25172","[25172] BRAUNGER S., MARKS M. A. W., WENZEL T., ZAITSEV A. N., MARKL G.:   THE PETROLOGY OF THE TAROSERO VOLCANIC COMPLEX: CONSTRAINTS ON THE FORMATION OF EXTRUSIVE AGPAITIC ROCKS |  J. PETROL. 62 (EGAB015)   [2021]   | doi: 10.1093/petrology/egab015"
"latit","2021","[25172] BRAUNGER S. (2021)","samp. TA-046",NA,"EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / TARASERO","SOUTHERN PART OF THE VOLCANIC COMPLEX",-3.313651,36.293727,-3.313651,36.293727,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",54.697,1.596,16.346,4.112,1.834,3.105,6.13,0.622,0.24,7.73828,96.18028,"25172","[25172] BRAUNGER S., MARKS M. A. W., WENZEL T., ZAITSEV A. N., MARKL G.:   THE PETROLOGY OF THE TAROSERO VOLCANIC COMPLEX: CONSTRAINTS ON THE FORMATION OF EXTRUSIVE AGPAITIC ROCKS |  J. PETROL. 62 (EGAB015)   [2021]   | doi: 10.1093/petrology/egab015"
"latit","2021","[25426] COSTA S. (2021)","samp. SC-20-29B",NA,"AEOLIAN ARC / ITALY / VULCANO / VULCANELLO / AD 1888-1889 FORMATION",NA,38.4,15,38.4,15,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",57.93,0.51,15.34,5.79,2.97,5.15,3.57,0.38,0.52,5.902688,97.542688,"25426","[25426] COSTA S., FULIGNATI P., CAMPBELL I. H., GIONCADA A., GODOY C. I. C., PISTOLESI M., MASOTTA M.:   PLATINUM-GROUP ELEMENT GEOCHEMISTRY OF THE SHOSHONITIC IGNEOUS SUITE OF VULCANO (AEOLIAN ARC, ITALY): IMPLICATIONS FOR CHALCOPHILE ELEMENT FERTILITY OF ARC MAGMAS |  CONTRIB. MINERAL. PETROL. 176 (106)   [2021]   | doi: 10.1007/s00410-021-01865-7"
"latit","2020","[25550] PALUMMO F. (2020)","samp. VL144/2",638832,"AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO","CUGNI DI MOLINELLO",38.404,14.962,38.404,14.962,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",54,0.75,14.58,7.37,4.18,4.57,2.98,0.36,0.802352999999997,9.2118347706,98.0018347706,"25550","[25550] PALUMMO F., MOLLO S., DI STEFANO F., NAZZARI M., DE ASTIS G., SCARLATO P.:   PETROLOGICAL AND GEOCHEMICAL MODELING OF MAGMAS ERUPTED AT VULCANO ISLAND IN THE PERIOD 54-8 KA: QUANTITATIVE CONSTRAINTS ON THE SUB-VOLCANIC ARCHITECTURE OF THE PLUMBING SYSTEM |  LITHOS 374-375 (105715)   [2020]   | doi: 10.1016/j.lithos.2020.105715"
